date,volume.estimate,smoothed.estimate,volume.estimate.stderr,storage.capacity.estimate,total.available.tanks,sampled.tanks,truth_value_mb
2014-07-24,8.55917109721,8.58646682767,0.623912951487,26.1586700884,124,93,
2014-07-25,8.55909993404,8.56165744536,0.627003896147,26.1586700884,124,93,
2014-07-26,8.55900396911,8.57351184805,0.630247291936,26.1586700884,124,93,
2014-07-27,8.59588375227,8.59421772423,0.633477438519,26.1586700884,124,93,
2014-07-28,8.70806197965,8.61656174176,0.629071321273,26.1586700884,124,93,
2014-07-29,8.7961553277,8.63096750467,0.63428985051,26.1586700884,124,93,
2014-07-30,8.65959266377,8.6359278905,0.559283071281,26.1586700884,124,105,
2014-07-31,7.97472263731,8.60263858966,0.570298245228,26.1586700884,124,104,10.27865
2014-08-01,8.09850635345,8.57330600576,0.560217795683,26.1586700884,124,104,
2014-08-02,8.09850635343,8.54397623531,0.561502644863,26.1586700884,124,104,
2014-08-03,8.09850635339,8.51464832978,0.562783638532,26.1586700884,124,104,
2014-08-04,8.09850635332,8.49315224705,0.564473185195,26.1586700884,124,104,
2014-08-05,8.0985063532,8.4234735306,0.566382547832,26.1586700884,124,104,
2014-08-06,8.098506353,8.3707988758,0.568521210473,26.1586700884,124,104,
2014-08-07,8.07880991366,8.33876929297,0.554935144842,26.1586700884,124,101,
2014-08-08,8.04702720951,8.30462636712,0.564091094766,26.1586700884,124,101,
2014-08-09,8.04702720901,8.27048818545,0.565957860295,26.1586700884,124,101,
2014-08-10,8.12309177152,8.24142737228,0.559066632213,26.1586700884,124,101,
2014-08-11,8.31462908938,8.22267706142,0.565551148875,26.1586700884,124,101,
2014-08-12,8.31462908855,8.19644820201,0.567611724497,26.1586700884,124,101,
2014-08-13,8.31462910747,8.164346454,0.570152398149,26.1586700884,124,101,
2014-08-14,8.31462914408,8.14134888602,0.572537538996,26.1586700884,124,101,
2014-08-15,8.0918711006,8.14915878357,0.573856580787,26.1586700884,124,100,
2014-08-16,8.13476240831,8.1515758539,0.579622395071,26.1586700884,124,66,
2014-08-17,8.13518633078,8.15402118572,0.572764485485,26.1586700884,124,67,
2014-08-18,8.23457977776,8.16309274734,0.5744523512,26.1586700884,124,67,
2014-08-19,8.36817079429,8.18107037674,0.583817937311,26.1586700884,124,67,
2014-08-20,8.36817538554,8.19904831223,0.587363630163,26.1586700884,124,67,
2014-08-21,8.36819303878,8.21702742462,0.591606844728,26.1586700884,124,67,
2014-08-22,8.36821599709,8.23632116351,0.596067134838,26.1586700884,124,67,
2014-08-23,8.37954815416,8.25848922649,0.60048843422,26.1586700884,124,64,
2014-08-24,8.40986483136,8.28267840131,0.605738814736,26.1586700884,124,64,
2014-08-25,8.40990591809,8.30179934442,0.610981237037,26.1586700884,124,64,
2014-08-26,8.40997128382,8.30815549071,0.616828562238,26.1586700884,124,64,
2014-08-27,8.2575043167,8.30434717259,0.428239605672,26.1586700884,124,79,
2014-08-28,8.25418674167,8.30031768153,0.437127609141,26.1586700884,124,79,
2014-08-29,8.20276513462,8.2928600809,0.436551298217,26.1586700884,124,79,
2014-08-30,7.9419703871,8.2828667,0.448413736366,26.1586700884,124,92,
2014-08-31,7.81502830859,8.26155109336,0.444171117781,26.1586700884,124,92,10.64544
2014-09-01,7.85075079779,8.24258872449,0.453301529077,26.1586700884,124,92,
2014-09-02,7.85087264519,8.21700824899,0.461909398804,26.1586700884,124,92,
2014-09-03,7.85098239546,8.1825290224,0.46926778916,26.1586700884,124,86,
2014-09-04,7.85108461668,8.14805630447,0.476808732032,26.1586700884,124,86,
2014-09-05,7.85120132956,8.11359019052,0.484777359357,26.1586700884,124,86,
2014-09-06,7.85133731712,8.07913161186,0.492487722806,26.1586700884,124,86,
2014-09-07,7.81522325668,8.04150995203,0.421729491312,26.1586700884,124,108,
2014-09-08,8.38438182809,8.03981108514,0.412731946755,26.1586700884,124,108,
2014-09-09,8.34797260911,8.03568219788,0.409952367285,26.1586700884,124,110,
2014-09-10,8.39968089835,8.03499617218,0.42002181351,26.1586700884,124,110,
2014-09-11,8.38474553309,8.04347891994,0.423881542414,26.1586700884,124,110,
2014-09-12,8.38476906005,8.05218440783,0.430711213061,26.1586700884,124,95,
2014-09-13,8.47138826563,8.07009261657,0.432523481205,26.1586700884,124,95,
2014-09-14,8.58755233174,8.11313141288,0.443699586816,26.1586700884,124,95,
2014-09-15,8.58758914486,8.16463546863,0.449121500638,26.1586700884,124,94,
2014-09-16,8.58764430646,8.21376170254,0.455441003825,26.1586700884,124,81,
2014-09-17,8.5876950524,8.26288319635,0.461930361733,26.1586700884,124,81,
2014-09-18,8.58774068494,8.31200041565,0.468655949297,26.1586700884,124,81,
2014-09-19,8.58778074872,8.36111349112,0.475802003371,26.1586700884,124,81,
2014-09-20,8.58781610094,8.41022114255,0.483144849156,26.1586700884,124,81,
2014-09-21,8.67153009776,8.46490066126,0.456771264524,26.1586700884,124,98,
2014-09-22,8.99940147297,8.54384587568,0.466989530792,26.1586700884,124,98,
2014-09-23,9.45648335835,8.61531931103,0.380942554571,26.1586700884,124,102,
2014-09-24,9.94878044111,8.72203983316,0.426711890121,26.1586700884,124,102,
2014-09-25,9.94872714385,8.82530958286,0.431481004446,26.1586700884,124,102,
2014-09-26,9.52194798529,8.90112307967,0.428535100713,26.1586700884,124,102,
2014-09-27,9.74318155031,8.99168391236,0.426400674927,26.1586700884,124,102,
2014-09-28,9.71682027247,9.07471271281,0.436674766166,26.1586700884,124,102,
2014-09-29,9.71673866272,9.14999180154,0.441452707398,26.1586700884,124,102,
2014-09-30,9.71564937654,9.22519581699,0.445864239632,26.1586700884,124,102,11.04635
2014-10-01,9.06092324665,9.25674774633,0.437886939444,26.1586700884,124,102,
2014-10-02,8.81790453231,9.27209504499,0.45148277768,26.1586700884,124,102,
2014-10-03,8.81780443009,9.287432628,0.456019580532,26.1586700884,124,102,
2014-10-04,8.81771650704,9.30276167856,0.461295967794,26.1586700884,124,102,
2014-10-05,8.54522388688,9.29992219762,0.383049904009,26.1586700884,124,118,
2014-10-06,7.93620469459,9.25090050408,0.403521388285,26.1586700884,124,118,
2014-10-07,7.852985602,9.17447277935,0.407177389094,26.1586700884,124,118,
2014-10-08,7.89107735876,9.07011237937,0.407974086472,26.1586700884,124,118,
2014-10-09,7.92270819713,8.93504089644,0.417408919963,26.1586700884,124,117,
2014-10-10,7.92271095489,8.79997315051,0.420492518714,26.1586700884,124,117,
2014-10-11,7.9780747341,8.6970482671,0.410174757411,26.1586700884,124,117,
2014-10-12,8.32565905134,8.60254676717,0.409317253736,26.1586700884,124,115,
2014-10-13,8.40814592887,8.51530181093,0.421539044493,26.1586700884,124,115,
2014-10-14,8.40817019009,8.42806391275,0.425017054056,26.1586700884,124,115,
2014-10-15,8.4081813502,8.34089937766,0.428927543786,26.1586700884,124,115,
2014-10-16,8.40661200716,8.29727862836,0.431542498847,26.1586700884,124,115,
